,School Name,SED Code,Location Code,Community School?,Economic Need Index,School Income Estimate,Percent ELL,Percent Asian,Percent Black,Percent Hispanic,Percent Black / Hispanic,Percent White,Student Attendance Rate,Percent of Students Chronically Absent,Rigorous Instruction Rating,Collaborative Teachers Rating,Supportive Environment Rating,Effective School Leadership Rating,Strong Family-Community Ties Rating,Trust Rating,Student Achievement Rating,Average ELA Proficiency,Average Math Proficiency,Number of students who registered for the SHSAT,Number of students who took the SHSAT,AllTested,All4,Native4,AfricanAmerican4,Latino4,Islander4,White4,Multiracial4,LimitedEnglish4,Disadv4,AllMath4Tested,AllMath4,NativeMath4,AfricanAmericanMath4,LatinoMath4,IslanderMath4,WhiteMath4,MultiracialMath4,LimitedEnglishMath4,DisadvMath4,Count of Students in HS Admissions,Count of Testers,Count of Offers
1260,DEMOCRACY PREP CHARTER SCHOOL,310500860894,84M350,No,0.7140000000000001,,3%,1%,67%,29%,97%,1%,95%,15%,Exceeding Target,Exceeding Target,Exceeding Target,Exceeding Target,Meeting Target,Meeting Target,Exceeding Target,2.64,3.07,31.0,24.0,53.0,3.3333333333333335,0.0,2.0,0.5,0.0,0.0,0.0,0.0,2.5,48.5,9.5,0.0,6.0,1.5,0.0,0.0,0.0,0.0,7.0,104.0,27.0,5.0
1261,DEMOCRACY PREP CHARTER SCHOOL,310500860894,84M350,No,0.7140000000000001,,3%,1%,67%,29%,97%,1%,95%,15%,Exceeding Target,Exceeding Target,Exceeding Target,Exceeding Target,Meeting Target,Meeting Target,Exceeding Target,2.64,3.07,36.0,24.0,53.0,3.3333333333333335,0.0,2.0,0.5,0.0,0.0,0.0,0.0,2.5,48.5,9.5,0.0,6.0,1.5,0.0,0.0,0.0,0.0,7.0,104.0,27.0,5.0
1262,DEMOCRACY PREP CHARTER SCHOOL,310500860894,84M350,No,0.7140000000000001,,3%,1%,67%,29%,97%,1%,95%,15%,Exceeding Target,Exceeding Target,Exceeding Target,Exceeding Target,Meeting Target,Meeting Target,Exceeding Target,2.64,3.07,0.0,0.0,53.0,3.3333333333333335,0.0,2.0,0.5,0.0,0.0,0.0,0.0,2.5,48.5,9.5,0.0,6.0,1.5,0.0,0.0,0.0,0.0,7.0,104.0,27.0,5.0
1263,DEMOCRACY PREP CHARTER SCHOOL,310500860894,84M350,No,0.7140000000000001,,3%,1%,67%,29%,97%,1%,95%,15%,Exceeding Target,Exceeding Target,Exceeding Target,Exceeding Target,Meeting Target,Meeting Target,Exceeding Target,2.64,3.07,0.0,0.0,53.0,3.3333333333333335,0.0,2.0,0.5,0.0,0.0,0.0,0.0,2.5,48.5,9.5,0.0,6.0,1.5,0.0,0.0,0.0,0.0,7.0,104.0,27.0,5.0
1264,DEMOCRACY PREP CHARTER SCHOOL,310500860894,84M350,No,0.7140000000000001,,3%,1%,67%,29%,97%,1%,95%,15%,Exceeding Target,Exceeding Target,Exceeding Target,Exceeding Target,Meeting Target,Meeting Target,Exceeding Target,2.64,3.07,2.0,2.0,53.0,3.3333333333333335,0.0,2.0,0.5,0.0,0.0,0.0,0.0,2.5,48.5,9.5,0.0,6.0,1.5,0.0,0.0,0.0,0.0,7.0,104.0,27.0,5.0
1265,DEMOCRACY PREP CHARTER SCHOOL,310500860894,84M350,No,0.7140000000000001,,3%,1%,67%,29%,97%,1%,95%,15%,Exceeding Target,Exceeding Target,Exceeding Target,Exceeding Target,Meeting Target,Meeting Target,Exceeding Target,2.64,3.07,0.0,0.0,53.0,3.3333333333333335,0.0,2.0,0.5,0.0,0.0,0.0,0.0,2.5,48.5,9.5,0.0,6.0,1.5,0.0,0.0,0.0,0.0,7.0,104.0,27.0,5.0
1266,SUCCESS ACADEMY CHARTER SCHOOL - HARLEM 1,310300860897,84M351,No,0.7120000000000001,"$39,861.23 ",3%,1%,74%,21%,95%,1%,0%,100%,Exceeding Target,Exceeding Target,Approaching Target,Meeting Target,Exceeding Target,Meeting Target,Meeting Target,3.06,3.79,,,125.83333333333333,31.333333333333332,0.16666666666666666,22.166666666666668,7.5,0.0,0.0,0.0,0.0,17.833333333333332,125.83333333333333,82.5,1.1666666666666667,61.166666666666664,16.833333333333332,0.0,0.0,0.0,1.0,56.333333333333336,101.0,35.0,5.0
1267,NEW HEIGHTS ACADEMY CHARTER SCHOOL,310600860887,84M353,No,0.838,,11%,0%,4%,96%,100%,0%,96%,10%,Approaching Target,Meeting Target,Meeting Target,Approaching Target,Meeting Target,Meeting Target,Approaching Target,2.37,2.38,,,63.666666666666664,3.1666666666666665,0.0,0.0,2.5,0.0,0.0,0.0,0.0,3.0,63.666666666666664,3.6666666666666665,0.0,0.0,2.3333333333333335,0.0,0.0,0.0,0.0,3.1666666666666665,101.0,5.0,5.0
1268,DREAM CHARTER SCHOOL,310400860919,84M382,No,0.8059999999999999,"$32,207.34 ",6%,1%,32%,65%,97%,1%,94%,16%,Approaching Target,Exceeding Target,Meeting Target,Meeting Target,Exceeding Target,Meeting Target,Exceeding Target,2.51,2.85,,,47.666666666666664,4.166666666666667,0.0,0.6666666666666666,2.6666666666666665,0.0,0.0,0.0,0.0,3.0,47.666666666666664,8.833333333333334,0.0,1.0,6.333333333333333,0.0,0.0,0.0,0.16666666666666666,6.333333333333333,54.0,16.0,5.0
1269,SUCCESS ACADEMY CHARTER SCHOOL - HARLEM 2,310500860921,84M384,No,0.7340000000000001,"$32,064.60 ",4%,1%,73%,23%,97%,1%,0%,100%,Meeting Target,Exceeding Target,Approaching Target,Exceeding Target,Exceeding Target,Meeting Target,Meeting Target,3.17,3.68,34.0,32.0,71.33333333333333,18.666666666666668,0.0,14.166666666666666,1.5,0.0,0.0,0.0,0.0,14.333333333333334,71.5,43.5,0.0,32.166666666666664,3.3333333333333335,0.0,0.0,0.0,0.0,34.833333333333336,69.0,37.0,5.0
1270,SUCCESS ACADEMY CHARTER SCHOOL - HARLEM 3,310400860922,84M385,No,0.72,"$32,322.71 ",4%,1%,61%,34%,94%,2%,0%,100%,Meeting Target,Exceeding Target,Meeting Target,Exceeding Target,Exceeding Target,Meeting Target,Exceeding Target,3.29,3.89,,,82.16666666666667,19.5,0.0,12.0,6.0,0.0,0.0,0.0,0.0,11.166666666666666,82.16666666666667,57.833333333333336,0.0,37.166666666666664,18.333333333333332,0.0,0.0,0.0,0.8333333333333334,34.5,69.0,29.0,5.0
1271,SUCCESS ACADEMY CHARTER SCHOOL - HARLEM 4,310300860923,84M386,No,0.711,"$39,952.74 ",5%,1%,66%,28%,94%,3%,0%,100%,Exceeding Target,Exceeding Target,Meeting Target,Exceeding Target,,,Exceeding Target,3.23,3.95,,,58.666666666666664,14.333333333333334,0.0,9.666666666666666,1.8333333333333333,0.0,0.0,0.0,0.0,6.5,58.666666666666664,41.333333333333336,0.0,28.166666666666668,5.833333333333333,0.0,0.0,0.0,0.0,17.833333333333332,66.0,20.0,5.0
1272,ST. HOPE LEADERSHIP ACADEMY CHARTER SCHOOL,310500860928,84M388,No,0.818,,9%,1%,66%,29%,95%,1%,95%,5%,Meeting Target,Exceeding Target,Exceeding Target,Meeting Target,Meeting Target,Exceeding Target,Approaching Target,2.13,2.29,27.0,24.0,45.333333333333336,1.5,0.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,45.0,1.6666666666666667,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,1.5,84.0,22.0,5.0
1273,ST. HOPE LEADERSHIP ACADEMY CHARTER SCHOOL,310500860928,84M388,No,0.818,,9%,1%,66%,29%,95%,1%,95%,5%,Meeting Target,Exceeding Target,Exceeding Target,Meeting Target,Meeting Target,Exceeding Target,Approaching Target,2.13,2.29,26.0,20.0,45.333333333333336,1.5,0.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,45.0,1.6666666666666667,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,1.5,84.0,22.0,5.0
1274,ST. HOPE LEADERSHIP ACADEMY CHARTER SCHOOL,310500860928,84M388,No,0.818,,9%,1%,66%,29%,95%,1%,95%,5%,Meeting Target,Exceeding Target,Exceeding Target,Meeting Target,Meeting Target,Exceeding Target,Approaching Target,2.13,2.29,13.0,10.0,45.333333333333336,1.5,0.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,45.0,1.6666666666666667,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,1.5,84.0,22.0,5.0
1275,ST. HOPE LEADERSHIP ACADEMY CHARTER SCHOOL,310500860928,84M388,No,0.818,,9%,1%,66%,29%,95%,1%,95%,5%,Meeting Target,Exceeding Target,Exceeding Target,Meeting Target,Meeting Target,Exceeding Target,Approaching Target,2.13,2.29,18.0,14.0,45.333333333333336,1.5,0.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,45.0,1.6666666666666667,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,1.5,84.0,22.0,5.0
1276,THE EQUITY PROJECT CHARTER SCHOOL (TEP),310600860929,84M430,No,0.8109999999999999,,22%,0%,6%,92%,98%,1%,97%,4%,Exceeding Target,Exceeding Target,Exceeding Target,Exceeding Target,Meeting Target,Exceeding Target,Exceeding Target,2.35,2.75,,,78.33333333333333,4.166666666666667,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.3333333333333335,79.16666666666667,15.666666666666666,0.0,0.3333333333333333,14.5,0.0,0.0,0.0,1.0,14.0,114.0,38.0,5.0
1277,INWOOD ACADEMY FOR LEADERSHIP CHARTER SCHOOL,310600860966,84M478,No,0.764,,14%,0%,6%,93%,98%,1%,94%,13%,Approaching Target,Meeting Target,Meeting Target,Meeting Target,Meeting Target,Meeting Target,Meeting Target,2.31,2.43,,,78.16666666666667,3.0,0.0,0.0,2.1666666666666665,0.0,0.0,0.0,0.0,2.1666666666666665,78.0,3.6666666666666665,0.0,0.16666666666666666,2.6666666666666665,0.0,0.0,0.0,0.0,2.6666666666666665,120.0,20.0,5.0
1278,DEMOCRACY PREP HARLEM CHARTER SCHOOL,310500860989,84M481,No,0.746,,6%,1%,64%,33%,97%,1%,94%,17%,Meeting Target,Meeting Target,Meeting Target,Meeting Target,Approaching Target,Meeting Target,Meeting Target,2.37,2.74,21.0,14.0,48.5,1.5,0.0,0.8333333333333334,0.5,0.0,0.0,0.0,0.0,1.1666666666666667,44.166666666666664,2.5,0.0,1.5,0.16666666666666666,0.0,0.0,0.0,0.0,2.0,107.0,21.0,5.0
1279,DEMOCRACY PREP HARLEM CHARTER SCHOOL,310500860989,84M481,No,0.746,,6%,1%,64%,33%,97%,1%,94%,17%,Meeting Target,Meeting Target,Meeting Target,Meeting Target,Approaching Target,Meeting Target,Meeting Target,2.37,2.74,26.0,15.0,48.5,1.5,0.0,0.8333333333333334,0.5,0.0,0.0,0.0,0.0,1.1666666666666667,44.166666666666664,2.5,0.0,1.5,0.16666666666666666,0.0,0.0,0.0,0.0,2.0,107.0,21.0,5.0
1280,DEMOCRACY PREP HARLEM CHARTER SCHOOL,310500860989,84M481,No,0.746,,6%,1%,64%,33%,97%,1%,94%,17%,Meeting Target,Meeting Target,Meeting Target,Meeting Target,Approaching Target,Meeting Target,Meeting Target,2.37,2.74,24.0,22.0,48.5,1.5,0.0,0.8333333333333334,0.5,0.0,0.0,0.0,0.0,1.1666666666666667,44.166666666666664,2.5,0.0,1.5,0.16666666666666666,0.0,0.0,0.0,0.0,2.0,107.0,21.0,5.0
1281,DEMOCRACY PREP HARLEM CHARTER SCHOOL,310500860989,84M481,No,0.746,,6%,1%,64%,33%,97%,1%,94%,17%,Meeting Target,Meeting Target,Meeting Target,Meeting Target,Approaching Target,Meeting Target,Meeting Target,2.37,2.74,17.0,12.0,48.5,1.5,0.0,0.8333333333333334,0.5,0.0,0.0,0.0,0.0,1.1666666666666667,44.166666666666664,2.5,0.0,1.5,0.16666666666666666,0.0,0.0,0.0,0.0,2.0,107.0,21.0,5.0
1282,DEMOCRACY PREP HARLEM CHARTER SCHOOL,310500860989,84M481,No,0.746,,6%,1%,64%,33%,97%,1%,94%,17%,Meeting Target,Meeting Target,Meeting Target,Meeting Target,Approaching Target,Meeting Target,Meeting Target,2.37,2.74,0.0,0.0,48.5,1.5,0.0,0.8333333333333334,0.5,0.0,0.0,0.0,0.0,1.1666666666666667,44.166666666666664,2.5,0.0,1.5,0.16666666666666666,0.0,0.0,0.0,0.0,2.0,107.0,21.0,5.0
1283,DEMOCRACY PREP HARLEM CHARTER SCHOOL,310500860989,84M481,No,0.746,,6%,1%,64%,33%,97%,1%,94%,17%,Meeting Target,Meeting Target,Meeting Target,Meeting Target,Approaching Target,Meeting Target,Meeting Target,2.37,2.74,0.0,0.0,48.5,1.5,0.0,0.8333333333333334,0.5,0.0,0.0,0.0,0.0,1.1666666666666667,44.166666666666664,2.5,0.0,1.5,0.16666666666666666,0.0,0.0,0.0,0.0,2.0,107.0,21.0,5.0
1284,DEMOCRACY PREP HARLEM CHARTER SCHOOL,310500860989,84M481,No,0.746,,6%,1%,64%,33%,97%,1%,94%,17%,Meeting Target,Meeting Target,Meeting Target,Meeting Target,Approaching Target,Meeting Target,Meeting Target,2.37,2.74,1.0,1.0,48.5,1.5,0.0,0.8333333333333334,0.5,0.0,0.0,0.0,0.0,1.1666666666666667,44.166666666666664,2.5,0.0,1.5,0.16666666666666666,0.0,0.0,0.0,0.0,2.0,107.0,21.0,5.0
1285,DEMOCRACY PREP HARLEM CHARTER SCHOOL,310500860989,84M481,No,0.746,,6%,1%,64%,33%,97%,1%,94%,17%,Meeting Target,Meeting Target,Meeting Target,Meeting Target,Approaching Target,Meeting Target,Meeting Target,2.37,2.74,0.0,0.0,48.5,1.5,0.0,0.8333333333333334,0.5,0.0,0.0,0.0,0.0,1.1666666666666667,44.166666666666664,2.5,0.0,1.5,0.16666666666666666,0.0,0.0,0.0,0.0,2.0,107.0,21.0,5.0
1286,SUCCESS ACADEMY CHARTER SCHOOL - HARLEM 5,310500860979,84M482,No,0.789,"$33,764.80 ",6%,1%,66%,29%,95%,1%,0%,100%,,,,,,,Meeting Target,3.14,3.92,,,53.0,12.333333333333334,0.0,7.5,4.333333333333333,0.0,0.0,0.0,0.0,7.166666666666667,53.0,34.833333333333336,0.0,22.333333333333332,11.0,0.0,0.0,0.0,0.0,24.5,59.0,40.0,5.0
1287,NEW YORK FRENCH AMERICAN CHARTER SCHOOL,310300860963,84M483,No,0.609,"$42,931.10 ",16%,1%,65%,14%,79%,13%,95%,9%,Exceeding Target,Meeting Target,Exceeding Target,Approaching Target,Meeting Target,Approaching Target,Meeting Target,2.44,2.62,,,16.666666666666668,1.3333333333333333,0.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.5,19.166666666666668,4.5,0.0,2.1666666666666665,0.3333333333333333,0.0,0.8333333333333334,0.0,0.6666666666666666,2.6666666666666665,,,
1288,EAST HARLEM SCHOLARS ACADEMY CHARTER SCHOOL,310400860995,84M518,No,0.8220000000000001,"$29,637.26 ",9%,1%,29%,64%,93%,2%,93%,26%,Exceeding Target,Meeting Target,Exceeding Target,Meeting Target,Meeting Target,Meeting Target,,2.43,3.02,,,25.0,2.0,0.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,1.5,25.5,6.666666666666667,0.0,1.6666666666666667,4.166666666666667,0.0,0.0,0.0,0.0,5.5,,,
1289,SUCCESS ACADEMY CHARTER SCHOOL - UPPER WEST,310300861008,84M523,No,0.369,"$79,244.11 ",2%,9%,16%,32%,48%,39%,0%,100%,Exceeding Target,Exceeding Target,Exceeding Target,Exceeding Target,Exceeding Target,Exceeding Target,,3.53,4.2,,,40.666666666666664,17.833333333333332,0.0,1.8333333333333333,3.5,0.6666666666666666,9.5,0.0,0.0,2.6666666666666665,40.666666666666664,36.166666666666664,0.0,6.333333333333333,10.666666666666666,0.6666666666666666,5.833333333333333,0.6666666666666666,0.0,8.166666666666666,,,
1290,SISULU-WALKER CHARTER SCHOOL OF HARLEM,310300860804,84M702,No,0.815,"$35,365.51 ",2%,1%,77%,16%,92%,1%,93%,27%,Meeting Target,Meeting Target,Meeting Target,Meeting Target,Meeting Target,Exceeding Target,Meeting Target,2.43,2.79,,,23.166666666666668,2.3333333333333335,0.0,1.1666666666666667,0.5,0.0,0.0,0.0,0.0,1.8333333333333333,23.166666666666668,5.666666666666667,0.0,4.5,0.6666666666666666,0.0,0.0,0.0,0.0,3.8333333333333335,,,
1291,HARBOR SCIENCE AND ARTS CHARTER SCHOOL,310400860812,84M704,No,0.741,"$30,585.60 ",3%,3%,56%,38%,93%,1%,87%,30%,Meeting Target,Exceeding Target,Meeting Target,Exceeding Target,Meeting Target,Exceeding Target,Exceeding Target,2.91,2.94,,,29.166666666666668,4.166666666666667,0.0,2.3333333333333335,0.6666666666666666,0.0,0.0,0.0,0.0,2.3333333333333335,29.166666666666668,3.1666666666666665,0.0,1.8333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,2.3333333333333335,22.0,7.0,5.0
1292,AMBER CHARTER SCHOOL,310400860806,84M705,No,0.7559999999999999,"$32,951.28 ",5%,1%,34%,64%,98%,1%,94%,15%,Exceeding Target,Exceeding Target,Exceeding Target,Exceeding Target,Approaching Target,Exceeding Target,Meeting Target,2.69,2.97,,,31.333333333333332,1.8333333333333333,0.0,0.6666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,1.8333333333333333,31.333333333333332,4.833333333333333,0.0,0.6666666666666666,3.0,0.0,0.0,0.0,0.0,4.166666666666667,,,
1293,HARLEM PREP CHARTER SCHOOL,310400860840,84M708,No,0.815,"$28,953.15 ",7%,0%,58%,39%,97%,1%,96%,11%,Meeting Target,Meeting Target,Meeting Target,Meeting Target,Meeting Target,Meeting Target,Approaching Target,2.47,2.69,,,80.33333333333333,3.8333333333333335,0.0,2.3333333333333335,0.6666666666666666,0.0,0.0,0.0,0.0,3.1666666666666665,80.5,9.166666666666666,0.0,5.0,1.8333333333333333,0.0,0.0,0.0,0.0,7.833333333333333,99.0,13.0,5.0
1294,HARLEM VILLAGE ACADEMY CHARTER SCHOOL,310500860848,84M709,No,0.708,,4%,0%,80%,18%,98%,1%,96%,11%,Approaching Target,Meeting Target,Meeting Target,Meeting Target,Approaching Target,Meeting Target,Meeting Target,2.31,2.66,12.0,8.0,53.333333333333336,1.1666666666666667,0.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,53.5,14.333333333333334,0.0,11.5,0.8333333333333334,0.0,0.0,0.0,0.0,2.6666666666666665,56.0,8.0,5.0
1295,HARLEM VILLAGE ACADEMY CHARTER SCHOOL,310500860848,84M709,No,0.708,,4%,0%,80%,18%,98%,1%,96%,11%,Approaching Target,Meeting Target,Meeting Target,Meeting Target,Approaching Target,Meeting Target,Meeting Target,2.31,2.66,20.0,14.0,53.333333333333336,1.1666666666666667,0.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,53.5,14.333333333333334,0.0,11.5,0.8333333333333334,0.0,0.0,0.0,0.0,2.6666666666666665,56.0,8.0,5.0
1296,HARLEM VILLAGE ACADEMY CHARTER SCHOOL,310500860848,84M709,No,0.708,,4%,0%,80%,18%,98%,1%,96%,11%,Approaching Target,Meeting Target,Meeting Target,Meeting Target,Approaching Target,Meeting Target,Meeting Target,2.31,2.66,26.0,19.0,53.333333333333336,1.1666666666666667,0.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,53.5,14.333333333333334,0.0,11.5,0.8333333333333334,0.0,0.0,0.0,0.0,2.6666666666666665,56.0,8.0,5.0
1297,HARLEM VILLAGE ACADEMY CHARTER SCHOOL,310500860848,84M709,No,0.708,,4%,0%,80%,18%,98%,1%,96%,11%,Approaching Target,Meeting Target,Meeting Target,Meeting Target,Approaching Target,Meeting Target,Meeting Target,2.31,2.66,18.0,16.0,53.333333333333336,1.1666666666666667,0.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,53.5,14.333333333333334,0.0,11.5,0.8333333333333334,0.0,0.0,0.0,0.0,2.6666666666666665,56.0,8.0,5.0
1298,HARLEM VILLAGE ACADEMY CHARTER SCHOOL,310500860848,84M709,No,0.708,,4%,0%,80%,18%,98%,1%,96%,11%,Approaching Target,Meeting Target,Meeting Target,Meeting Target,Approaching Target,Meeting Target,Meeting Target,2.31,2.66,1.0,1.0,53.333333333333336,1.1666666666666667,0.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,53.5,14.333333333333334,0.0,11.5,0.8333333333333334,0.0,0.0,0.0,0.0,2.6666666666666665,56.0,8.0,5.0
1299,HARLEM VILLAGE ACADEMY CHARTER SCHOOL,310500860848,84M709,No,0.708,,4%,0%,80%,18%,98%,1%,96%,11%,Approaching Target,Meeting Target,Meeting Target,Meeting Target,Approaching Target,Meeting Target,Meeting Target,2.31,2.66,2.0,1.0,53.333333333333336,1.1666666666666667,0.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,53.5,14.333333333333334,0.0,11.5,0.8333333333333334,0.0,0.0,0.0,0.0,2.6666666666666665,56.0,8.0,5.0
1300,HARLEM VILLAGE ACADEMY CHARTER SCHOOL,310500860848,84M709,No,0.708,,4%,0%,80%,18%,98%,1%,96%,11%,Approaching Target,Meeting Target,Meeting Target,Meeting Target,Approaching Target,Meeting Target,Meeting Target,2.31,2.66,1.0,1.0,53.333333333333336,1.1666666666666667,0.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,53.5,14.333333333333334,0.0,11.5,0.8333333333333334,0.0,0.0,0.0,0.0,2.6666666666666665,56.0,8.0,5.0
1301,KIPP STAR COLLEGE PREP CHARTER SCHOOL,310500860858,84M726,No,0.746,,4%,1%,56%,41%,97%,1%,95%,14%,Meeting Target,Meeting Target,Meeting Target,Meeting Target,Meeting Target,Meeting Target,Exceeding Target,2.54,2.78,74.0,29.0,49.0,5.666666666666667,0.0,2.3333333333333335,1.1666666666666667,0.0,0.0,0.0,0.0,5.166666666666667,48.833333333333336,14.0,0.0,5.833333333333333,2.5,0.0,0.0,0.0,0.0,11.666666666666666,68.0,18.0,5.0
1302,KIPP STAR COLLEGE PREP CHARTER SCHOOL,310500860858,84M726,No,0.746,,4%,1%,56%,41%,97%,1%,95%,14%,Meeting Target,Meeting Target,Meeting Target,Meeting Target,Meeting Target,Meeting Target,Exceeding Target,2.54,2.78,74.0,19.0,49.0,5.666666666666667,0.0,2.3333333333333335,1.1666666666666667,0.0,0.0,0.0,0.0,5.166666666666667,48.833333333333336,14.0,0.0,5.833333333333333,2.5,0.0,0.0,0.0,0.0,11.666666666666666,68.0,18.0,5.0
1303,KIPP STAR COLLEGE PREP CHARTER SCHOOL,310500860858,84M726,No,0.746,,4%,1%,56%,41%,97%,1%,95%,14%,Meeting Target,Meeting Target,Meeting Target,Meeting Target,Meeting Target,Meeting Target,Exceeding Target,2.54,2.78,84.0,29.0,49.0,5.666666666666667,0.0,2.3333333333333335,1.1666666666666667,0.0,0.0,0.0,0.0,5.166666666666667,48.833333333333336,14.0,0.0,5.833333333333333,2.5,0.0,0.0,0.0,0.0,11.666666666666666,68.0,18.0,5.0
1304,KIPP STAR COLLEGE PREP CHARTER SCHOOL,310500860858,84M726,No,0.746,,4%,1%,56%,41%,97%,1%,95%,14%,Meeting Target,Meeting Target,Meeting Target,Meeting Target,Meeting Target,Meeting Target,Exceeding Target,2.54,2.78,60.0,19.0,49.0,5.666666666666667,0.0,2.3333333333333335,1.1666666666666667,0.0,0.0,0.0,0.0,5.166666666666667,48.833333333333336,14.0,0.0,5.833333333333333,2.5,0.0,0.0,0.0,0.0,11.666666666666666,68.0,18.0,5.0
1305,FUTURE LEADERS INSTITUTE CHARTER SCHOOL,310300860881,84M861,No,0.742,"$35,020.21 ",7%,1%,84%,15%,98%,1%,92%,26%,Meeting Target,Meeting Target,Approaching Target,Meeting Target,Meeting Target,Meeting Target,Meeting Target,2.43,2.62,,,40.0,1.8333333333333333,0.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,1.3333333333333333,40.833333333333336,2.8333333333333335,0.0,1.5,0.3333333333333333,0.0,0.0,0.0,0.0,1.3333333333333333,33.0,13.0,5.0
1306,CENTRAL QUEENS ACADEMY CHARTER SCHOOL,342400861025,84Q083,No,0.688,,7%,19%,10%,67%,77%,3%,97%,4%,Meeting Target,Approaching Target,Meeting Target,Approaching Target,Approaching Target,Meeting Target,Exceeding Target,2.86,3.21,,,66.33333333333333,14.0,0.0,2.3333333333333335,6.666666666666667,4.333333333333333,0.3333333333333333,0.0,0.0,11.166666666666666,66.5,20.0,0.0,2.5,10.0,6.833333333333333,0.5,0.0,0.16666666666666666,14.833333333333334,86.0,41.0,5.0
1307,PENINSULA PREPARATORY ACADEMY CHARTER SCHOOL,342700860869,84Q170,No,0.67,"$42,756.06 ",5%,3%,68%,23%,92%,4%,95%,16%,Meeting Target,Meeting Target,Meeting Target,Meeting Target,Exceeding Target,Meeting Target,Approaching Target,2.53,2.6,,,24.5,2.0,0.0,1.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,24.666666666666668,2.0,0.0,1.6666666666666667,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,,,
1308,MIDDLE VILLAGE PREP CHARTER SCHOOL,342400861048,84Q298,No,0.436,,1%,5%,2%,56%,58%,36%,96%,7%,Exceeding Target,Exceeding Target,Meeting Target,Exceeding Target,Meeting Target,Exceeding Target,Exceeding Target,2.82,3.15,,,60.666666666666664,6.666666666666667,0.0,0.0,2.3333333333333335,0.0,3.8333333333333335,0.0,0.0,2.5,42.333333333333336,7.166666666666667,0.0,0.0,2.8333333333333335,0.0,3.1666666666666665,0.0,0.0,3.6666666666666665,117.0,58.0,6.0
1309,VOICE CHARTER SCHOOL OF NEW YORK,343000860932,84Q304,No,0.597,"$48,346.04 ",17%,16%,11%,59%,70%,10%,96%,8%,Approaching Target,Meeting Target,Approaching Target,Meeting Target,Approaching Target,Meeting Target,Meeting Target,2.73,3.23,,,60.0,5.0,0.0,0.16666666666666666,2.5,0.8333333333333334,0.6666666666666666,0.0,0.0,2.8333333333333335,60.333333333333336,11.666666666666666,0.0,0.0,5.166666666666667,4.333333333333333,1.1666666666666667,0.0,0.5,8.0,59.0,20.0,5.0
1310,GROWING UP GREEN CHARTER SCHOOL,343000860952,84Q321,No,0.507,"$49,432.69 ",9%,15%,12%,36%,48%,32%,100%,0%,Approaching Target,Meeting Target,Meeting Target,Meeting Target,Exceeding Target,Exceeding Target,Meeting Target,2.67,2.99,,,71.0,7.5,0.0,0.16666666666666666,1.3333333333333333,1.6666666666666667,3.6666666666666665,0.3333333333333333,0.0,2.8333333333333335,71.0,14.666666666666666,0.0,0.0,4.5,2.3333333333333335,6.833333333333333,0.16666666666666666,0.0,5.333333333333333,84.0,26.0,5.0
1311,CHALLENGE PREPARATORY CHARTER SCHOOL,342700860990,84Q340,No,0.701,"$44,037.44 ",4%,2%,80%,14%,94%,3%,94%,17%,Not Meeting Target,Approaching Target,Meeting Target,Not Meeting Target,Meeting Target,Approaching Target,Meeting Target,2.66,3.05,,,55.666666666666664,7.833333333333333,0.0,6.666666666666667,0.8333333333333334,0.0,0.0,0.0,0.0,6.166666666666667,55.666666666666664,11.833333333333334,0.0,8.833333333333334,1.6666666666666667,0.0,0.0,0.0,0.0,8.666666666666666,86.0,29.0,5.0
